579,0.00577
580,4.54E-04
581,0.00397
582,7.97E-04
583,0.00245
584,0.00464
585,0.004
586,0.00294
587,0.00208
588,0.00182
589,0.00349
590,0.00216
591,0.00626
592,0
593,0.00149
594,0.00359
595,0.00354
596,0.00321
597,0.00354
598,0.00433
599,9.15E-04
600,0.00613
601,0.00443
602,0.00395
603,0.00535
604,0.00697
605,0.00699
606,0.00604
607,0.00811
608,0.0081
609,0.00724
610,0.00913
611,0.00871
612,0.00811
613,0.00869
614,0.00879
615,0.00904
616,0.00852
617,0.00774
618,0.00716
619,0.00708
620,0.00775
621,0.0086
622,0.00642
623,0.00566
624,0.00743
625,0.00796
626,0.003
627,0.00877
628,0.00623
629,0.00508
630,0.0069
631,0.00589
632,0.00567
633,0.00628
634,0.00578
635,0.00626
636,0.00525
637,0.00654
638,0.00673
639,0.00336
640,0.00458
641,0.00577
642,0.00666
643,0.00476
644,0.00494
645,0.00399
646,0.00483
647,0.00533
648,0.00485
649,0.00647
650,0.00404
651,0.00773
652,0.00387
653,0.0061
654,0.00535
655,0.00681
656,0.00728
657,0.00509
658,0.00802
659,0.00567
660,0.0069
661,0.00734
662,0.00669
663,0.00567
664,0.0077
665,0.0084
666,0.00825
667,0.0045
668,0.0076
669,0.00881
670,0.00811
671,0.0077
672,0.00826
673,0.0081
674,0.00863
675,0.0077
676,0.00709
677,0.00647
678,0.0075
679,0.00727
680,0.01013
681,0.00866
682,0.00773
683,0.00721
684,0.00825
685,0.00873
686,0.00913
687,0.0075
688,0.0094
689,0.0089
690,0.00772
691,0.00909
692,0.00812
693,0.0097
694,0.009
695,0.01035
696,0.01045
697,0.0096
698,0.00889
699,0.01045
700,0.00767
701,0.00926
702,0.0096
703,0.00835
704,0.00776
705,0.01086
706,0.01052
707,0.0108
708,0.00698
709,0.00903
710,0.00833
711,0.00933
712,0.00952
713,0.01003
714,0.00709
715,0.00824
716,0.00949
717,0.00787
718,0.00919
719,0.00866
720,0.00999
721,0.00879
722,0.00824
723,0.01144
724,0.00891
725,0.0104
726,0.0119
727,0.00882
728,0.00699
729,0.00988
730,0.00922
731,0.00733
732,0.00865
733,0.00983
734,0.01141
735,0.00979
736,0.01063
737,0.011
738,0.01073
739,0.00859
740,0.00855
741,0.01015
742,0.00764
743,0.00915
744,0.01038
745,0.00831
746,0.0086
747,0.00708
748,0.00903
749,0.0075
750,0.00997
751,0.00735
752,0.01054
753,0.01073
754,0.00634
755,0.00715
756,0.00553
757,0.01011
758,0.00718
759,0.01061
760,0.00584
761,0.00668
762,0.00662
763,0.00798
764,0.00596
765,0.00674
766,0.00964
767,0.0055
768,0.00887
769,0.00609
770,0.00933
771,0.00485
772,0.00565
773,0.00934
774,0.00923
775,0.00458
776,0.00308
777,0.00551
778,0.00794
779,0.00901
780,0.00736
781,0.00343
782,0.00821
783,0.00623
784,0.00499
785,0.00918
786,0.00427
787,0.00422
788,0.00353
789,0.00529
790,0.00348
791,0.00714
792,0.00406
793,0.00353
794,0.00936
795,0.00201
796,0.0056
797,0.00677
798,0.00647
799,0.0089
800,0.0089
